"",NSC,CONCUNIT,LCONC,PANEL,CELL,NLOGGI50
"7923",740559,M,-4,Melanoma,SKMEL2,4.439
"7924",740559,M,-4,Melanoma,SKMEL28,4.407
"7925",740559,M,-4,Melanoma,SKMEL5,4.479
"7926",740559,M,-4,Ovarian,SKOV3,4
"7927",740559,M,-4,Renal,SN12C,4.08
"7928",740559,M,-4,Central Nervous System,SNB19,4.094
"7929",740559,M,-4,Central Nervous System,SNB75,4.654
"7930",740559,M,-4,Leukemia,SR,4.132
"7931",740559,M,-4,Colon,SW620,4.425
"7932",740559,M,-4,Breast,T47D,4.416
"7933",740559,M,-4,Renal,TK10,4
"7934",740559,M,-4,Central Nervous System,U251,4
"7935",740559,M,-4,Melanoma,UACC257,4
"7936",740559,M,-4,Melanoma,UACC62,4
"7937",740825,M,-4,Renal,7860,4
"7938",740825,M,-4,Renal,A498,4.051
"7939",740825,,,,A549,
"7940",740825,M,-4,Renal,ACHN,4
"7941",740825,M,-4,Breast,BT549,4.045
"7942",740825,,,,CAKI1,
"7943",740825,M,-4,Leukemia,CCRFCEM,4
"7944",740825,M,-4,Colon,COLO205,4.163
"7945",740825,M,-4,Prostate,DU145,4
"7946",740825,M,-4,Non-Small Cell Lung,EKVX,4
"7947",740825,M,-4,Colon,HCC2998,6.737
"7948",740825,M,-4,Colon,HCT116,4.255
"7949",740825,M,-4,Colon,HCT15,4
"7950",740825,,,,HL60,
"7951",740825,M,-4,Non-Small Cell Lung,HOP62,4
"7952",740825,M,-4,Non-Small Cell Lung,HOP92,4
"7953",740825,M,-4,Breast,HS578T,4.014
"7954",740825,M,-4,Colon,HT29,4.271
"7955",740825,M,-4,Ovarian,IGROV1,4.702
"7956",740825,M,-4,Leukemia,K562,4.21
"7957",740825,M,-4,Colon,KM12,4.221
"7958",740825,M,-4,Melanoma,LOXIMVI,4
"7959",740825,M,-4,Melanoma,M14,4
"7960",740825,M,-4,Melanoma,MALME3M,4
"7961",740825,M,-4,Breast,MCF7,4
"7962",740825,,,,MDAMB231,
"7963",740825,M,-4,Melanoma,MDAMB435,4
"7964",740825,,,,MDAMB468,
"7965",740825,M,-4,Leukemia,MOLT4,4.222
"7966",740825,M,-4,Ovarian,NCIADRRES,4.5
"7967",740825,M,-4,Non-Small Cell Lung,NCIH226,4
"7968",740825,M,-4,Non-Small Cell Lung,NCIH23,4.423
"7969",740825,M,-4,Non-Small Cell Lung,NCIH322M,4
"7970",740825,M,-4,Non-Small Cell Lung,NCIH460,4.104
"7971",740825,,,,NCIH522,
"7972",740825,M,-4,Ovarian,OVCAR3,7.5
"7973",740825,M,-4,Ovarian,OVCAR4,4.389
"7974",740825,M,-4,Ovarian,OVCAR5,4.485
"7975",740825,M,-4,Ovarian,OVCAR8,4
"7976",740825,M,-4,Prostate,PC3,4.225
"7977",740825,M,-4,Leukemia,RPMI8226,4.175
"7978",740825,M,-4,Renal,RXF393,4
"7979",740825,M,-4,Central Nervous System,SF268,4
"7980",740825,M,-4,Central Nervous System,SF295,4
"7981",740825,M,-4,Central Nervous System,SF539,4
"7982",740825,M,-4,Melanoma,SKMEL2,4
"7983",740825,M,-4,Melanoma,SKMEL28,4
"7984",740825,M,-4,Melanoma,SKMEL5,4.271
"7985",740825,M,-4,Ovarian,SKOV3,4
"7986",740825,M,-4,Renal,SN12C,4
"7987",740825,M,-4,Central Nervous System,SNB19,4
"7988",740825,M,-4,Central Nervous System,SNB75,4
"7989",740825,M,-4,Leukemia,SR,4.034
"7990",740825,M,-4,Colon,SW620,4
"7991",740825,M,-4,Breast,T47D,4.628
"7992",740825,M,-4,Renal,TK10,4
"7993",740825,M,-4,Central Nervous System,U251,4
"7994",740825,M,-4,Melanoma,UACC257,4
"7995",740825,M,-4,Melanoma,UACC62,4.216
"7996",741434,M,-4,Renal,7860,4.501
"7997",741434,M,-4,Renal,A498,4.36
"7998",741434,,,,A549,
"7999",741434,M,-4,Renal,ACHN,4.648
"8000",741434,M,-4,Breast,BT549,4.756
"8001",741434,M,-4,Renal,CAKI1,5.367
"8002",741434,M,-4,Leukemia,CCRFCEM,4.648
"8003",741434,M,-4,Colon,COLO205,4.798
"8004",741434,M,-4,Prostate,DU145,4.679
"8005",741434,M,-4,Non-Small Cell Lung,EKVX,4.739
"8006",741434,M,-4,Colon,HCC2998,4.801
"8007",741434,M,-4,Colon,HCT116,4.735
"8008",741434,M,-4,Colon,HCT15,4.887
"8009",741434,,,,HL60,
"8010",741434,M,-4,Non-Small Cell Lung,HOP62,4.463
"8011",741434,M,-4,Non-Small Cell Lung,HOP92,4.71
"8012",741434,M,-4,Breast,HS578T,4.66
"8013",741434,M,-4,Colon,HT29,4.789
"8014",741434,M,-4,Ovarian,IGROV1,5.078
"8015",741434,M,-4,Leukemia,K562,5.553
"8016",741434,M,-4,Colon,KM12,4.72
"8017",741434,M,-4,Melanoma,LOXIMVI,4.86
"8018",741434,M,-4,Melanoma,M14,4.75
"8019",741434,M,-4,Melanoma,MALME3M,4.762
"8020",741434,M,-4,Breast,MCF7,4.448
"8021",741434,,,,MDAMB231,
"8022",741434,M,-4,Melanoma,MDAMB435,4.817
"8023",741434,,,,MDAMB468,
"8024",741434,M,-4,Leukemia,MOLT4,4.64
"8025",741434,M,-4,Ovarian,NCIADRRES,4.674
"8026",741434,M,-4,Non-Small Cell Lung,NCIH226,4.653
"8027",741434,M,-4,Non-Small Cell Lung,NCIH23,4.886
"8028",741434,M,-4,Non-Small Cell Lung,NCIH322M,4.767
"8029",741434,M,-4,Non-Small Cell Lung,NCIH460,4.726
"8030",741434,M,-4,Non-Small Cell Lung,NCIH522,4.867
"8031",741434,M,-4,Ovarian,OVCAR3,4.787
"8032",741434,M,-4,Ovarian,OVCAR4,4.727
"8033",741434,M,-4,Ovarian,OVCAR5,4.636
"8034",741434,M,-4,Ovarian,OVCAR8,4.778
"8035",741434,M,-4,Prostate,PC3,4.697
"8036",741434,M,-4,Leukemia,RPMI8226,4.698
"8037",741434,M,-4,Renal,RXF393,4.837
"8038",741434,M,-4,Central Nervous System,SF268,4.732
"8039",741434,M,-4,Central Nervous System,SF295,4.737
"8040",741434,M,-4,Central Nervous System,SF539,4.658
"8041",741434,M,-4,Melanoma,SKMEL2,4.728
"8042",741434,M,-4,Melanoma,SKMEL28,4.799
"8043",741434,M,-4,Melanoma,SKMEL5,4.604
"8044",741434,M,-4,Ovarian,SKOV3,4.712
"8045",741434,M,-4,Renal,SN12C,4.575
"8046",741434,M,-4,Central Nervous System,SNB19,4.712
"8047",741434,M,-4,Central Nervous System,SNB75,4.769
"8048",741434,M,-4,Leukemia,SR,4.966
"8049",741434,M,-4,Colon,SW620,4.761
"8050",741434,M,-4,Breast,T47D,4.559
"8051",741434,M,-4,Renal,TK10,4.544
"8052",741434,M,-4,Central Nervous System,U251,4.743
"8053",741434,M,-4,Melanoma,UACC257,4.759
"8054",741434,M,-4,Melanoma,UACC62,4.769
"8055",741435,M,-4,Renal,7860,4
"8056",741435,M,-4,Renal,A498,4.394
"8057",741435,,,,A549,
"8058",741435,M,-4,Renal,ACHN,4
"8059",741435,M,-4,Breast,BT549,4
"8060",741435,M,-4,Renal,CAKI1,4
"8061",741435,M,-4,Leukemia,CCRFCEM,4
"8062",741435,M,-4,Colon,COLO205,4.209
"8063",741435,M,-4,Prostate,DU145,4
"8064",741435,M,-4,Non-Small Cell Lung,EKVX,4.004
"8065",741435,M,-4,Colon,HCC2998,4
"8066",741435,M,-4,Colon,HCT116,4
"8067",741435,M,-4,Colon,HCT15,4
"8068",741435,,,,HL60,
"8069",741435,M,-4,Non-Small Cell Lung,HOP62,4
"8070",741435,M,-4,Non-Small Cell Lung,HOP92,4.103
"8071",741435,M,-4,Breast,HS578T,4
"8072",741435,M,-4,Colon,HT29,4
"8073",741435,M,-4,Ovarian,IGROV1,4.744
"8074",741435,M,-4,Leukemia,K562,4
"8075",741435,M,-4,Colon,KM12,4
"8076",741435,M,-4,Melanoma,LOXIMVI,4
"8077",741435,M,-4,Melanoma,M14,4
"8078",741435,M,-4,Melanoma,MALME3M,4.178
"8079",741435,M,-4,Breast,MCF7,4.117
"8080",741435,,,,MDAMB231,
"8081",741435,M,-4,Melanoma,MDAMB435,4
"8082",741435,,,,MDAMB468,
"8083",741435,M,-4,Leukemia,MOLT4,4
"8084",741435,M,-4,Ovarian,NCIADRRES,4
"8085",741435,M,-4,Non-Small Cell Lung,NCIH226,4
"8086",741435,M,-4,Non-Small Cell Lung,NCIH23,4
"8087",741435,M,-4,Non-Small Cell Lung,NCIH322M,4
"8088",741435,M,-4,Non-Small Cell Lung,NCIH460,4.236
"8089",741435,M,-4,Non-Small Cell Lung,NCIH522,4.262
"8090",741435,M,-4,Ovarian,OVCAR3,4
"8091",741435,M,-4,Ovarian,OVCAR4,4
"8092",741435,M,-4,Ovarian,OVCAR5,4
"8093",741435,M,-4,Ovarian,OVCAR8,4
"8094",741435,M,-4,Prostate,PC3,4
"8095",741435,M,-4,Leukemia,RPMI8226,4.09
"8096",741435,M,-4,Renal,RXF393,4
"8097",741435,M,-4,Central Nervous System,SF268,4
"8098",741435,M,-4,Central Nervous System,SF295,4
"8099",741435,M,-4,Central Nervous System,SF539,4
"8100",741435,M,-4,Melanoma,SKMEL2,4
"8101",741435,M,-4,Melanoma,SKMEL28,4
"8102",741435,M,-4,Melanoma,SKMEL5,4.279
"8103",741435,M,-4,Ovarian,SKOV3,4
"8104",741435,M,-4,Renal,SN12C,4
"8105",741435,M,-4,Central Nervous System,SNB19,4
"8106",741435,M,-4,Central Nervous System,SNB75,4.017
"8107",741435,M,-4,Leukemia,SR,4.32
"8108",741435,M,-4,Colon,SW620,4
"8109",741435,M,-4,Breast,T47D,4
"8110",741435,M,-4,Renal,TK10,4
"8111",741435,M,-4,Central Nervous System,U251,4
"8112",741435,M,-4,Melanoma,UACC257,4
"8113",741435,M,-4,Melanoma,UACC62,4
"8114",741437,M,-4,Renal,7860,6.184
"8115",741437,M,-4,Renal,A498,5.653
"8116",741437,,,,A549,
"8117",741437,M,-4,Renal,ACHN,5.812
"8118",741437,M,-4,Breast,BT549,6.041
"8119",741437,M,-4,Renal,CAKI1,6.309
"8120",741437,M,-4,Leukemia,CCRFCEM,6.222
"8121",741437,M,-4,Colon,COLO205,5.851
"8122",741437,M,-4,Prostate,DU145,5.915
"8123",741437,M,-4,Non-Small Cell Lung,EKVX,5.763
"8124",741437,M,-4,Colon,HCC2998,5.725
"8125",741437,M,-4,Colon,HCT116,6.022
"8126",741437,M,-4,Colon,HCT15,5.795
"8127",741437,,,,HL60,
"8128",741437,M,-4,Non-Small Cell Lung,HOP62,5.739
"8129",741437,M,-4,Non-Small Cell Lung,HOP92,5.821
"8130",741437,M,-4,Breast,HS578T,5.745
"8131",741437,M,-4,Colon,HT29,6.008
"8132",741437,M,-4,Ovarian,IGROV1,6.685
"8133",741437,M,-4,Leukemia,K562,6.637
"8134",741437,M,-4,Colon,KM12,5.795
"8135",741437,M,-4,Melanoma,LOXIMVI,6.588
"8136",741437,M,-4,Melanoma,M14,5.775
"8137",741437,M,-4,Melanoma,MALME3M,5.797
"8138",741437,M,-4,Breast,MCF7,5.847
"8139",741437,,,,MDAMB231,
"8140",741437,M,-4,Melanoma,MDAMB435,5.797
"8141",741437,,,,MDAMB468,
"8142",741437,M,-4,Leukemia,MOLT4,6.222
"8143",741437,M,-4,Ovarian,NCIADRRES,5.696
"8144",741437,M,-4,Non-Small Cell Lung,NCIH226,5.7
"8145",741437,M,-4,Non-Small Cell Lung,NCIH23,5.814
"8146",741437,M,-4,Non-Small Cell Lung,NCIH322M,5.711
"8147",741437,M,-4,Non-Small Cell Lung,NCIH460,5.774
"8148",741437,M,-4,Non-Small Cell Lung,NCIH522,5.91
"8149",741437,M,-4,Ovarian,OVCAR3,5.793
"8150",741437,M,-4,Ovarian,OVCAR4,5.923
"8151",741437,M,-4,Ovarian,OVCAR5,5.701
"8152",741437,M,-4,Ovarian,OVCAR8,5.729
"8153",741437,M,-4,Prostate,PC3,5.926
"8154",741437,M,-4,Leukemia,RPMI8226,5.826
"8155",741437,M,-4,Renal,RXF393,5.873
"8156",741437,M,-4,Central Nervous System,SF268,5.802
"8157",741437,M,-4,Central Nervous System,SF295,5.804
"8158",741437,M,-4,Central Nervous System,SF539,5.76
"8159",741437,M,-4,Melanoma,SKMEL2,5.68
"8160",741437,M,-4,Melanoma,SKMEL28,5.768
"8161",741437,M,-4,Melanoma,SKMEL5,5.773
"8162",741437,M,-4,Ovarian,SKOV3,5.753
"8163",741437,M,-4,Renal,SN12C,5.737
"8164",741437,M,-4,Central Nervous System,SNB19,5.723
"8165",741437,M,-4,Central Nervous System,SNB75,5.789
"8166",741437,M,-4,Leukemia,SR,5.932
"8167",741437,M,-4,Colon,SW620,6.208
"8168",741437,M,-4,Breast,T47D,5.836
"8169",741437,M,-4,Renal,TK10,5.757
"8170",741437,M,-4,Central Nervous System,U251,5.813
"8171",741437,M,-4,Melanoma,UACC257,5.767
"8172",741437,M,-4,Melanoma,UACC62,5.761
"8173",742150,M,-4,Renal,7860,5.717
"8174",742150,M,-4,Renal,A498,5.208
"8175",742150,,,,A549,
"8176",742150,M,-4,Renal,ACHN,5.688
"8177",742150,M,-4,Breast,BT549,5.164
"8178",742150,,,,CAKI1,
"8179",742150,M,-4,Leukemia,CCRFCEM,5.696
"8180",742150,,,,COLO205,
"8181",742150,M,-4,Prostate,DU145,5.676
"8182",742150,M,-4,Non-Small Cell Lung,EKVX,5.229
"8183",742150,M,-4,Colon,HCC2998,5.757
"8184",742150,,,,HCT116,
"8185",742150,M,-4,Colon,HCT15,5.814
"8186",742150,,,,HL60,
"8187",742150,M,-4,Non-Small Cell Lung,HOP62,5.927
"8188",742150,M,-4,Non-Small Cell Lung,HOP92,4.923
"8189",742150,M,-4,Breast,HS578T,4.783
"8190",742150,M,-4,Colon,HT29,5.65
"8191",742150,M,-4,Ovarian,IGROV1,5.495
"8192",742150,M,-4,Leukemia,K562,5.694
"8193",742150,M,-4,Colon,KM12,5.73
"8194",742150,M,-4,Melanoma,LOXIMVI,5.917
"8195",742150,M,-4,Melanoma,M14,5.793
"8196",742150,M,-4,Melanoma,MALME3M,5.565
"8197",742150,M,-4,Breast,MCF7,5.348
"8198",742150,,,,MDAMB231,
"8199",742150,,,,MDAMB435,
"8200",742150,,,,MDAMB468,
"8201",742150,M,-4,Leukemia,MOLT4,5.655
"8202",742150,M,-4,Ovarian,NCIADRRES,5.762
"8203",742150,M,-4,Non-Small Cell Lung,NCIH226,6.256
"8204",742150,M,-4,Non-Small Cell Lung,NCIH23,5.189
"8205",742150,M,-4,Non-Small Cell Lung,NCIH322M,6.143
"8206",742150,M,-4,Non-Small Cell Lung,NCIH460,6.215
"8207",742150,M,-4,Non-Small Cell Lung,NCIH522,5.553
"8208",742150,,,,OVCAR3,
"8209",742150,M,-4,Ovarian,OVCAR4,5.48
"8210",742150,M,-4,Ovarian,OVCAR5,5.386
"8211",742150,M,-4,Ovarian,OVCAR8,5.65
"8212",742150,M,-4,Prostate,PC3,5.426
"8213",742150,M,-4,Leukemia,RPMI8226,5.473
"8214",742150,M,-4,Renal,RXF393,5.714
"8215",742150,M,-4,Central Nervous System,SF268,5.318
"8216",742150,,,,SF295,
"8217",742150,M,-4,Central Nervous System,SF539,5.617
"8218",742150,M,-4,Melanoma,SKMEL2,4.846
"8219",742150,M,-4,Melanoma,SKMEL28,5.402
"8220",742150,M,-4,Melanoma,SKMEL5,6.208
"8221",742150,,,,SKOV3,
"8222",742150,M,-4,Renal,SN12C,5.144
"8223",742150,,,,SNB19,
"8224",742150,M,-4,Central Nervous System,SNB75,6.062
"8225",742150,,,,SR,
"8226",742150,M,-4,Colon,SW620,5.532
"8227",742150,,,,T47D,
"8228",742150,M,-4,Renal,TK10,5.612
"8229",742150,M,-4,Central Nervous System,U251,6.1
"8230",742150,M,-4,Melanoma,UACC257,5.455
"8231",742150,M,-4,Melanoma,UACC62,5.478
"8232",742795,M,-4,Renal,7860,4.464
"8233",742795,M,-4,Renal,A498,4.503
"8234",742795,,,,A549,
"8235",742795,M,-4,Renal,ACHN,4.209
"8236",742795,M,-4,Breast,BT549,4.462
"8237",742795,M,-4,Renal,CAKI1,4.355
"8238",742795,M,-4,Leukemia,CCRFCEM,5.15
"8239",742795,M,-4,Colon,COLO205,4
"8240",742795,M,-4,Prostate,DU145,4.539
"8241",742795,M,-4,Non-Small Cell Lung,EKVX,4.394
"8242",742795,M,-4,Colon,HCC2998,4
"8243",742795,M,-4,Colon,HCT116,4.771
"8244",742795,M,-4,Colon,HCT15,4.13
"8245",742795,,,,HL60,
"8246",742795,M,-4,Non-Small Cell Lung,HOP62,4.579
"8247",742795,M,-4,Non-Small Cell Lung,HOP92,4.612
"8248",742795,M,-4,Breast,HS578T,4.862
"8249",742795,M,-4,Colon,HT29,4
"8250",742795,M,-4,Ovarian,IGROV1,4.279
"8251",742795,M,-4,Leukemia,K562,5.117
"8252",742795,M,-4,Colon,KM12,4.051
"8253",742795,M,-4,Melanoma,LOXIMVI,4.191
"8254",742795,M,-4,Melanoma,M14,4.15
"8255",742795,M,-4,Melanoma,MALME3M,4.353
"8256",742795,M,-4,Breast,MCF7,4.537
"8257",742795,,,,MDAMB231,
"8258",742795,M,-4,Melanoma,MDAMB435,4
"8259",742795,,,,MDAMB468,
"8260",742795,M,-4,Leukemia,MOLT4,5.605
"8261",742795,M,-4,Ovarian,NCIADRRES,4.255
"8262",742795,M,-4,Non-Small Cell Lung,NCIH226,4.558
"8263",742795,M,-4,Non-Small Cell Lung,NCIH23,4.536
"8264",742795,M,-4,Non-Small Cell Lung,NCIH322M,4
"8265",742795,M,-4,Non-Small Cell Lung,NCIH460,4.468
"8266",742795,M,-4,Non-Small Cell Lung,NCIH522,4.509
"8267",742795,M,-4,Ovarian,OVCAR3,4.47
"8268",742795,M,-4,Ovarian,OVCAR4,4.646
"8269",742795,M,-4,Ovarian,OVCAR5,4
"8270",742795,M,-4,Ovarian,OVCAR8,4.442
"8271",742795,M,-4,Prostate,PC3,4.288
"8272",742795,M,-4,Leukemia,RPMI8226,4.287
"8273",742795,M,-4,Renal,RXF393,4.768
"8274",742795,M,-4,Central Nervous System,SF268,4.756
"8275",742795,M,-4,Central Nervous System,SF295,4.745
"8276",742795,M,-4,Central Nervous System,SF539,4.533
"8277",742795,M,-4,Melanoma,SKMEL2,4.626
"8278",742795,M,-4,Melanoma,SKMEL28,4.014
"8279",742795,M,-4,Melanoma,SKMEL5,4
"8280",742795,M,-4,Ovarian,SKOV3,4.771
"8281",742795,M,-4,Renal,SN12C,4.358
"8282",742795,M,-4,Central Nervous System,SNB19,4.628
"8283",742795,M,-4,Central Nervous System,SNB75,5.083
"8284",742795,M,-4,Leukemia,SR,4.516
"8285",742795,M,-4,Colon,SW620,4.413
"8286",742795,M,-4,Breast,T47D,4.552
"8287",742795,M,-4,Renal,TK10,4.407
"8288",742795,M,-4,Central Nervous System,U251,4.872
"8289",742795,M,-4,Melanoma,UACC257,4.11
"8290",742795,M,-4,Melanoma,UACC62,4.438
"8291",742796,M,-4,Renal,7860,4
"8292",742796,M,-4,Renal,A498,4
"8293",742796,,,,A549,
"8294",742796,M,-4,Renal,ACHN,4
"8295",742796,M,-4,Breast,BT549,4
"8296",742796,M,-4,Renal,CAKI1,4
"8297",742796,,,,CCRFCEM,
"8298",742796,M,-4,Colon,COLO205,4
"8299",742796,M,-4,Prostate,DU145,4
"8300",742796,M,-4,Non-Small Cell Lung,EKVX,4
"8301",742796,M,-4,Colon,HCC2998,4
"8302",742796,M,-4,Colon,HCT116,4
"8303",742796,M,-4,Colon,HCT15,4
"8304",742796,,,,HL60,
"8305",742796,M,-4,Non-Small Cell Lung,HOP62,4
"8306",742796,M,-4,Non-Small Cell Lung,HOP92,4
"8307",742796,M,-4,Breast,HS578T,4
"8308",742796,M,-4,Colon,HT29,4
"8309",742796,M,-4,Ovarian,IGROV1,6.121
"8310",742796,M,-4,Leukemia,K562,4
"8311",742796,M,-4,Colon,KM12,4
"8312",742796,M,-4,Melanoma,LOXIMVI,4
"8313",742796,M,-4,Melanoma,M14,4
"8314",742796,M,-4,Melanoma,MALME3M,4
"8315",742796,M,-4,Breast,MCF7,4.739
"8316",742796,,,,MDAMB231,
"8317",742796,M,-4,Melanoma,MDAMB435,4
"8318",742796,,,,MDAMB468,
"8319",742796,M,-4,Leukemia,MOLT4,4
"8320",742796,M,-4,Ovarian,NCIADRRES,4
"8321",742796,M,-4,Non-Small Cell Lung,NCIH226,4
"8322",742796,M,-4,Non-Small Cell Lung,NCIH23,4
"8323",742796,M,-4,Non-Small Cell Lung,NCIH322M,4
"8324",742796,M,-4,Non-Small Cell Lung,NCIH460,4
"8325",742796,M,-4,Non-Small Cell Lung,NCIH522,4
"8326",742796,M,-4,Ovarian,OVCAR3,4
"8327",742796,M,-4,Ovarian,OVCAR4,4
"8328",742796,M,-4,Ovarian,OVCAR5,4
"8329",742796,M,-4,Ovarian,OVCAR8,4
"8330",742796,M,-4,Prostate,PC3,4
"8331",742796,M,-4,Leukemia,RPMI8226,4
"8332",742796,M,-4,Renal,RXF393,4
"8333",742796,M,-4,Central Nervous System,SF268,4
"8334",742796,M,-4,Central Nervous System,SF295,4
"8335",742796,M,-4,Central Nervous System,SF539,4
"8336",742796,M,-4,Melanoma,SKMEL2,4
"8337",742796,M,-4,Melanoma,SKMEL28,4
"8338",742796,M,-4,Melanoma,SKMEL5,4
"8339",742796,M,-4,Ovarian,SKOV3,4
"8340",742796,M,-4,Renal,SN12C,4
"8341",742796,M,-4,Central Nervous System,SNB19,4
"8342",742796,M,-4,Central Nervous System,SNB75,4.397
"8343",742796,M,-4,Leukemia,SR,4.257
"8344",742796,M,-4,Colon,SW620,4
"8345",742796,M,-4,Breast,T47D,6.667
"8346",742796,M,-4,Renal,TK10,4
"8347",742796,M,-4,Central Nervous System,U251,4
"8348",742796,M,-4,Melanoma,UACC257,4
"8349",742796,M,-4,Melanoma,UACC62,4
"8350",742797,M,-4,Renal,7860,4.413
"8351",742797,M,-4,Renal,A498,4
"8352",742797,,,,A549,
"8353",742797,M,-4,Renal,ACHN,4.508
"8354",742797,M,-4,Breast,BT549,4.117
"8355",742797,M,-4,Renal,CAKI1,4.508
"8356",742797,,,,CCRFCEM,
"8357",742797,M,-4,Colon,COLO205,4.144
"8358",742797,M,-4,Prostate,DU145,4.286
"8359",742797,M,-4,Non-Small Cell Lung,EKVX,4.317
"8360",742797,M,-4,Colon,HCC2998,4.253
"8361",742797,M,-4,Colon,HCT116,4.791
"8362",742797,M,-4,Colon,HCT15,4.442
"8363",742797,,,,HL60,
"8364",742797,M,-4,Non-Small Cell Lung,HOP62,4.708
"8365",742797,M,-4,Non-Small Cell Lung,HOP92,4.888
"8366",742797,M,-4,Breast,HS578T,4.712
"8367",742797,M,-4,Colon,HT29,4.584
"8368",742797,M,-4,Ovarian,IGROV1,5.339
"8369",742797,M,-4,Leukemia,K562,4.326
"8370",742797,M,-4,Colon,KM12,4.631
"8371",742797,M,-4,Melanoma,LOXIMVI,4.648
"8372",742797,M,-4,Melanoma,M14,4.593
"8373",742797,M,-4,Melanoma,MALME3M,4.114
"8374",742797,M,-4,Breast,MCF7,5.756
"8375",742797,,,,MDAMB231,
"8376",742797,M,-4,Melanoma,MDAMB435,4.288
"8377",742797,,,,MDAMB468,
"8378",742797,M,-4,Leukemia,MOLT4,5.229
"8379",742797,M,-4,Ovarian,NCIADRRES,4.355
"8380",742797,M,-4,Non-Small Cell Lung,NCIH226,4.583
"8381",742797,M,-4,Non-Small Cell Lung,NCIH23,4.301
"8382",742797,M,-4,Non-Small Cell Lung,NCIH322M,4.089
"8383",742797,M,-4,Non-Small Cell Lung,NCIH460,4.825
"8384",742797,M,-4,Non-Small Cell Lung,NCIH522,4.469
"8385",742797,M,-4,Ovarian,OVCAR3,4.042
"8386",742797,M,-4,Ovarian,OVCAR4,4.424
"8387",742797,M,-4,Ovarian,OVCAR5,4.465
"8388",742797,M,-4,Ovarian,OVCAR8,4.529
"8389",742797,M,-4,Prostate,PC3,4.504
"8390",742797,M,-4,Leukemia,RPMI8226,5.284
"8391",742797,M,-4,Renal,RXF393,4.614
"8392",742797,M,-4,Central Nervous System,SF268,4.789
"8393",742797,M,-4,Central Nervous System,SF295,4.409
"8394",742797,M,-4,Central Nervous System,SF539,4.515
"8395",742797,M,-4,Melanoma,SKMEL2,4.089
"8396",742797,M,-4,Melanoma,SKMEL28,4.375
"8397",742797,M,-4,Melanoma,SKMEL5,4.542
"8398",742797,M,-4,Ovarian,SKOV3,4
"8399",742797,M,-4,Renal,SN12C,4.139
"8400",742797,M,-4,Central Nervous System,SNB19,4.106
"8401",742797,M,-4,Central Nervous System,SNB75,4.757
"8402",742797,M,-4,Leukemia,SR,7.31
"8403",742797,M,-4,Colon,SW620,4.435
"8404",742797,M,-4,Breast,T47D,4.426
"8405",742797,M,-4,Renal,TK10,4.422
"8406",742797,M,-4,Central Nervous System,U251,4.507
"8407",742797,M,-4,Melanoma,UACC257,4.326
"8408",742797,M,-4,Melanoma,UACC62,4.499
"8409",757402,M,-4,Renal,7860,5.844
"8410",757402,M,-4,Renal,A498,5.956
"8411",757402,,,,A549,
"8412",757402,M,-4,Renal,ACHN,5.911
"8413",757402,M,-4,Breast,BT549,6.344
"8414",757402,M,-4,Renal,CAKI1,6.016
"8415",757402,M,-4,Leukemia,CCRFCEM,6.832
"8416",757402,M,-4,Colon,COLO205,6.187
"8417",757402,M,-4,Prostate,DU145,5.904
"8418",757402,M,-4,Non-Small Cell Lung,EKVX,5.835
"8419",757402,M,-4,Colon,HCC2998,5.785
"8420",757402,M,-4,Colon,HCT116,6.579
"8421",757402,M,-4,Colon,HCT15,6.558
"8422",757402,,,,HL60,
"8423",757402,M,-4,Non-Small Cell Lung,HOP62,5.791
"8424",757402,M,-4,Non-Small Cell Lung,HOP92,6.524
"8425",757402,M,-4,Breast,HS578T,6.54
"8426",757402,M,-4,Colon,HT29,6.203
"8427",757402,M,-4,Ovarian,IGROV1,6.53
"8428",757402,M,-4,Leukemia,K562,6.532
"8429",757402,M,-4,Colon,KM12,5.795
"8430",757402,M,-4,Melanoma,LOXIMVI,6.644
"8431",757402,M,-4,Melanoma,M14,6.548
"8432",757402,M,-4,Melanoma,MALME3M,6.296
"8433",757402,M,-4,Breast,MCF7,6.637
"8434",757402,,,,MDAMB231,
"8435",757402,M,-4,Melanoma,MDAMB435,6.093
"8436",757402,M,-4,Breast,MDAMB468,6.813
"8437",757402,M,-4,Leukemia,MOLT4,6.722
"8438",757402,M,-4,Ovarian,NCIADRRES,5.769
"8439",757402,M,-4,Non-Small Cell Lung,NCIH226,5.951
"8440",757402,M,-4,Non-Small Cell Lung,NCIH23,6.085
"8441",757402,M,-4,Non-Small Cell Lung,NCIH322M,5.819
"8442",757402,M,-4,Non-Small Cell Lung,NCIH460,6.03
"8443",757402,M,-4,Non-Small Cell Lung,NCIH522,6.86
"8444",757402,M,-4,Ovarian,OVCAR3,6.832
"8445",757402,M,-4,Ovarian,OVCAR4,6.367
"8446",757402,M,-4,Ovarian,OVCAR5,5.66
"8447",757402,M,-4,Ovarian,OVCAR8,6.036
"8448",757402,M,-4,Prostate,PC3,5.852
"8449",757402,M,-4,Leukemia,RPMI8226,6.549
"8450",757402,M,-4,Renal,RXF393,6.631
"8451",757402,M,-4,Central Nervous System,SF268,5.944
"8452",757402,M,-4,Central Nervous System,SF295,5.792
"8453",757402,M,-4,Central Nervous System,SF539,5.847
"8454",757402,M,-4,Melanoma,SKMEL2,6.397
"8455",757402,M,-4,Melanoma,SKMEL28,6.417
"8456",757402,M,-4,Melanoma,SKMEL5,6.326
