"",DRUG_ID,COSMIC_ID,LN_IC50,MAX_CONC_MICROMOLAR,Cell_Line,Drug_Name,Synonyms
"1850",1494,910943,-2.49365488,0.05,CAS1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1851",1494,1240123,-2.8377709,0.05,CCK81,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1852",1494,910853,-6.23425876,0.05,CHL1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1853",,,,,CHP212,SN38,
"1854",1494,905961,-1.89215754,0.05,COLO205,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1855",1494,910689,-2.29890394,0.05,COLO678,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1856",1494,906818,-3.99611344,0.05,COLO679,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1857",1494,906815,-4.72558495,0.05,COLO741,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1858",1494,906805,-2.26513898,0.05,CORL105,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1859",1494,687780,-5.0623202,0.05,CORL23,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1860",1494,906833,-7.39031001,0.05,DAOY,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1861",1494,906835,-5.46423063,0.05,DBTRG05MG,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1862",1494,906836,-5.90053073,0.05,DEL,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1863",1494,906837,-4.38853414,0.05,DETROIT562,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1864",1494,906839,-2.7266402,0.05,DKMG,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1865",1494,687983,-3.52370864,0.05,DMS114,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1866",,,,,DOHH2,SN38,
"1867",1494,1479987,-4.98875269,0.05,DOV13,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1868",1494,905935,-5.18593939,0.05,DU145,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1869",1494,906846,-5.7636537,0.05,EB2,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1870",1494,753554,-6.74300265,0.05,EBC1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1871",1494,906851,-2.9216337,0.05,EFM19,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1872",1494,911905,-3.64697822,0.05,EFO21,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1873",1494,906852,-3.00880093,0.05,EFO27,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1874",1494,906855,-5.77893379,0.05,EM2,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1875",1494,1240127,0.21525448,0.05,EN,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1876",1494,1240128,-4.93317165,0.05,ES2,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1877",1494,907000,-6.54679089,0.05,ESS1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1878",1494,906863,-7.19783204,0.05,FADU,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1879",1494,1290806,-3.416726,0.05,FU97,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1880",1494,1240129,-2.46349291,0.05,FUOV1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1881",1494,906865,-3.4168069,0.05,G361,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1882",1494,907299,-4.33836256,0.05,G401,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1883",1494,907298,-5.06388789,0.05,G402,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1884",1494,906868,-4.82319293,0.05,GAMG,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1885",1494,687568,-5.55247634,0.05,GB1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1886",,,,,GCIY,SN38,
"1887",1494,906999,-6.54079816,0.05,GCT,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1888",1494,906871,-6.40496307,0.05,GI1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1889",1494,906873,-5.29233183,0.05,GMS10,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1890",1494,1303897,-5.57119032,0.05,GRANTA519,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1891",1494,907042,-6.34870937,0.05,H4,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1892",1494,1240142,-4.40077755,0.05,HARA,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1893",1494,749711,-3.33733471,0.05,HCC1187,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1894",1494,749712,-3.20868775,0.05,HCC1395,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1895",1494,1240143,-2.42097981,0.05,HCC15,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1896",1494,907046,-2.8154454,0.05,HCC1569,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1897",1494,907047,-6.2457236,0.05,HCC1806,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1898",1494,749709,-3.5141794,0.05,HCC1954,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1899",1494,1240145,-4.76371763,0.05,HCC44,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1900",1494,1290907,-3.48621045,0.05,HCC56,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1901",1494,907048,-2.70773892,0.05,HCC70,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1902",1494,1290908,-5.9844474,0.05,HCC78,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1903",1494,1240146,-2.40565687,0.05,HCC827,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1904",1494,905936,-5.27134195,0.05,HCT116,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1905",1494,905937,-2.42883774,0.05,HCT15,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1906",1494,907050,-5.74047163,0.05,HDMYZ,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1907",1494,1290922,-2.41156119,0.05,HDQP1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1908",1494,907055,-5.88836863,0.05,HGC27,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1909",1494,907056,-3.81889933,0.05,HH,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1910",1494,907057,-5.40614719,0.05,HLE,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1911",1494,907060,-6.31566123,0.05,HOS,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1912",1494,1298136,-1.3363676,0.05,HPAC,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1913",1494,724869,-4.23555637,0.05,HPAFII,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1914",1494,905957,-3.27239976,0.05,HS578T,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1915",1494,1240150,-4.4238311,0.05,HS683,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1916",,,,,HS746T,SN38,
"1917",1494,1298141,-0.90167641,0.05,HS766T,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1918",1494,1298144,-3.00775854,0.05,HS939T,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1919",1494,753562,-6.8055297,0.05,HSC2,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1920",1494,907063,-3.19202477,0.05,HT,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1921",1494,907064,-7.14390111,0.05,HT1080,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1922",1494,907065,-0.7704612,0.05,HT1197,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1923",1494,907066,-1.74663778,0.05,HT1376,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1924",1494,907067,-4.01057352,0.05,HT144,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1925",1494,905939,-3.59093976,0.05,HT29,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1926",1494,907069,-4.70666479,0.05,HUCCT1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1927",1494,1298146,-3.97759212,0.05,HUH1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1928",1494,907285,-3.23915393,0.05,HUPT3,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1929",1494,907286,-6.37859474,0.05,HUPT4,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1930",1494,910779,-3.47244148,0.05,IALM,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1931",1494,1240153,-5.21852667,0.05,IGR37,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1932",,,,,IGROV1,SN38,
"1933",1494,1240155,-2.1401782,0.05,IM95,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1934",1494,907171,-4.34413681,0.05,IPC298,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1935",1494,907173,-4.11638872,0.05,ISTMES1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1936",1494,753566,-5.7440793,0.05,J82,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1937",1494,1240157,-4.14159443,0.05,JHH2,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1938",1494,1240158,-4.4769106,0.05,JHH4,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1939",1494,1240159,-5.55819023,0.05,JHH6,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1940",1494,1240160,-3.75446912,0.05,JHH7,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1941",1494,1479995,-5.41504604,0.05,JHOS2,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1942",1494,1480359,-3.79563573,0.05,JHOS4,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1943",1494,1327768,-7.45470589,0.05,JM1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1944",1494,998184,-6.19548482,0.05,JURKAT,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1945",1494,907270,-6.50857649,0.05,JVM3,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1946",1494,907271,-3.63276584,0.05,KALS1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1947",1494,907273,-4.44037545,0.05,KARPAS299,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1948",1494,907274,-3.4042256,0.05,KARPAS422,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1949",1494,1327775,-2.21413768,0.05,KARPAS620,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1950",1494,1330931,-3.8248194,0.05,KCL22,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1951",1494,753618,-6.38187185,0.05,KELLY,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1952",,,,,KG1,SN38,
"1953",1494,924187,-1.23218394,0.05,KLE,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1954",1494,1298168,-4.49905567,0.05,KMRC1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1955",1494,1659817,-2.05183541,0.05,KMS11,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1956",,,,,KMS12BM,SN38,
"1957",1494,907282,-3.77197186,0.05,KNS42,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1958",1494,753569,-4.95422441,0.05,KNS62,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1959",,,,,KO52,SN38,
"1960",1494,1298216,-2.75860111,0.05,KP1N,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1961",1494,1298218,-2.9959059,0.05,KP2,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1962",1494,1298219,-2.21870657,0.05,KP3,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1963",1494,753572,-5.56803586,0.05,KP4,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1964",1494,907311,-3.84731009,0.05,KU812,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1965",1494,909975,-2.49051456,0.05,KURAMOCHI,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1966",1494,1240166,-4.99887146,0.05,KYM1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1967",,,,,KYSE140,SN38,
"1968",1494,907317,-2.49341212,0.05,KYSE150,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1969",1494,907318,-3.43350152,0.05,KYSE180,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1970",1494,1298221,-6.04214795,0.05,KYSE30,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1971",1494,753574,-3.73761741,0.05,KYSE410,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1972",,,,,KYSE450,SN38,
"1973",1494,907321,-5.00030619,0.05,KYSE510,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1974",1494,753575,-2.5102295,0.05,KYSE520,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1975",1494,753576,-2.44935522,0.05,KYSE70,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1976",1494,924239,-2.63960259,0.05,L363,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1977",1494,907322,-2.37731433,0.05,L428,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1978",1494,753586,-1.44308441,0.05,LCLC103H,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1979",1494,1240168,-3.66327639,0.05,LN18,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1980",1494,1240169,-5.45456866,0.05,LN229,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1981",1494,1298226,-4.65763003,0.05,LOUNH91,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1982",1494,905974,-6.13068371,0.05,LOXIMVI,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1983",1494,907791,-1.79781303,0.05,LP1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1984",1494,907792,-1.52967472,0.05,LS123,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1985",1494,907794,-3.1768301,0.05,LS411N,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1986",1494,907795,-4.39271227,0.05,LS513,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1987",,,,,MALME3M,SN38,
"1988",1494,907799,-3.0840426,0.05,MC116,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1989",,,,,MCAS,SN38,
"1990",1494,905946,-6.2381458,0.05,MCF7,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1991",1494,925338,-4.44818937,0.05,MDAMB157,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1992",1494,908120,-3.80471721,0.05,MDAMB175VII,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1993",1494,924240,-2.91778149,0.05,MDAMB415,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1994",1494,1240172,-5.20307483,0.05,MDAMB436,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1995",1494,908122,-4.35584759,0.05,MDAMB453,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1996",1494,908123,-5.90303888,0.05,MDAMB468,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1997",1494,908126,-2.86845596,0.05,MEG01,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1998",1494,908124,-4.56579106,0.05,MELHO,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"1999",1494,908127,-4.59642111,0.05,MESSA,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2000",1494,908128,-3.49256649,0.05,MEWO,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2001",1494,908129,-1.73986175,0.05,MFE280,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2002",1494,908130,-5.85409624,0.05,MFE296,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2003",1494,1240174,-2.74396524,0.05,MFE319,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2004",1494,908131,-4.7792989,0.05,MG63,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2005",1494,908134,-7.20439923,0.05,MHHES1,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2006",1494,724870,-6.28162079,0.05,MIAPACA2,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2007",1494,925340,-3.83223926,0.05,MKN45,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2008",1494,924250,-1.63128789,0.05,MKN7,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2009",1494,908144,-3.50008993,0.05,MOGGCCM,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2010",1494,1330950,-5.32612779,0.05,MOLP8,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2011",1494,908147,-7.33323039,0.05,MOLT16,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2012",1494,908150,-3.31554178,0.05,MPP89,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2013",1494,908152,-5.22716499,0.05,MSTO211H,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2014",1494,687995,-7.45346222,0.05,NCIH1048,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2015",1494,687997,-2.55689065,0.05,NCIH1092,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2016",1494,908467,-5.96573507,0.05,NCIH1155,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2017",1494,724831,-3.57219853,0.05,NCIH1299,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2018",1494,1330964,-5.66007952,0.05,NCIH1341,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2019",1494,724866,-2.00089621,0.05,NCIH1355,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2020",1494,753600,-1.94356656,0.05,NCIH1563,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2021",1494,1298348,-4.44616167,0.05,NCIH1568,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2022",1494,908472,-0.34460749,0.05,NCIH1573,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2023",1494,908471,-4.07503491,0.05,NCIH1581,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2024",1494,687799,-3.79753509,0.05,NCIH1648,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2025",1494,687800,-2.68131481,0.05,NCIH1650,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2026",1494,910900,-5.24439606,0.05,NCIH1651,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2027",1494,908473,-4.1679345,0.05,NCIH1666,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2028",1494,687802,-4.56342061,0.05,NCIH1693,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2029",1494,688006,-4.23873122,0.05,NCIH1694,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2030",1494,908474,-4.18743163,0.05,NCIH1703,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2031",1494,724868,-3.34457661,0.05,NCIH1792,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2032",1494,908463,-1.71650064,0.05,NCIH1793,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2033",1494,1240183,-2.41307187,0.05,NCIH1869,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2034",1494,1240184,-3.90128167,0.05,NCIH1915,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2035",1494,1240185,-4.28585662,0.05,NCIH1944,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2036",1494,924244,-2.57866064,0.05,NCIH1975,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2037",1494,724873,-5.28778917,0.05,NCIH2009,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2038",1494,1240187,-3.78164685,0.05,NCIH2023,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2039",1494,722045,-4.20379546,0.05,NCIH2030,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2040",,,,,NCIH2052,SN38,
"2041",1494,687812,-1.63870167,0.05,NCIH2085,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2042",1494,724834,-5.42533022,0.05,NCIH2087,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2043",1494,1240189,-3.99280019,0.05,NCIH211,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2044",1494,722046,-5.04992963,0.05,NCIH2122,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2045",1494,687815,-4.21971048,0.05,NCIH2170,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2046",1494,1298353,0.44995583,0.05,NCIH2172,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2047",1494,687816,-3.40707405,0.05,NCIH2228,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2048",1494,905941,-3.14689345,0.05,NCIH226,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2049",1494,905942,-3.77693198,0.05,NCIH23,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2050",1494,1298356,-1.30196003,0.05,NCIH2444,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2051",1494,908462,-3.58432773,0.05,NCIH2452,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2052",1494,908470,-3.31984326,0.05,NCIH28,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2053",1494,908465,-3.90599714,0.05,NCIH358,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2054",1494,908460,-4.4563863,0.05,NCIH441,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2055",1494,905943,-5.0219039,0.05,NCIH460,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2056",1494,908443,-2.70043585,0.05,NCIH520,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2057",1494,905944,-2.6041904,0.05,NCIH522,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
"2058",1494,1240191,-5.26824446,0.05,NCIH647,SN38,"7-Ethyl-10-Hydroxy-Camptothecin, Irinotecan, Camptosar"
